Gene_Name,Fold Change,log2FC,abslog2FC
ITGA8,9.348229508065193,3.2246931541124937,3.2246931541124937
CRTAC1,9.3244118386205,3.221012726518896,3.221012726518896
CXCR1,9.30184203931116,3.2175164407185335,3.2175164407185335
LTB4R2,0.10790750013801918,-3.212132951693686,3.212132951693686
FAM111B,0.1080701565999221,-3.2099599147336035,3.2099599147336035
SULT1A2,9.178262857839703,3.198221124931861,3.198221124931861
SCGB3A1,9.105853370676986,3.186794228179828,3.186794228179828
CASC5,0.10982305621708004,-3.1867471298140373,3.1867471298140373
TBX4,9.102713468027849,3.1862966687545513,3.1862966687545513
FBP1,9.101140849059245,3.186047401807746,3.186047401807746
GIMAP8,9.083722094475709,3.183283569204786,3.183283569204786
RAD51AP1,0.11017555665814827,-3.1821239090873417,3.1821239090873417
ASF1B,0.11031006221972568,-3.180363698768688,3.180363698768688
NUDT11,0.11052662992016754,-3.177534085224162,3.177534085224162
EGLN3,0.11061389582033344,-3.1763954600217343,3.1763954600217343
A2M,9.038843404542122,3.1761381795781376,3.1761381795781376
ALDH3B1,8.995324867440251,3.1691753855547553,3.1691753855547553
IL31RA,0.11123352274923656,-3.168336452368314,3.168336452368314
ALDH3A1,0.1113353312845926,-3.1670166030123914,3.1670166030123914
TMEM88,8.963899052507987,3.1641264019422195,3.1641264019422195
FCN1,8.952244141676408,3.162249381397301,3.162249381397301
CFP,8.93707966210334,3.159803484061225,3.159803484061225
AURKA,0.11203842228059877,-3.157934522177929,3.157934522177929
PLEKHG6,0.11231304493628438,-3.1544025912637284,3.1544025912637284
APLN,8.893559216271028,3.1527609034235877,3.1527609034235877
ACKR4,8.876944099378886,3.15006311222395,3.15006311222395
ELOVL4,0.11266670073067292,-3.1498669129120165,3.1498669129120165
RAPGEFL1,0.11295683634655583,-3.146156507070823,3.146156507070823
MYCT1,8.796409563012428,3.136914777995873,3.136914777995873
RAMP2,8.78532088190059,3.1350949813130247,3.1350949813130247
KIF15,0.11419664694030132,-3.130407804200768,3.130407804200768
WISP2,8.743403572088267,3.1281949914789466,3.1281949914789466
SCUBE1,8.741234629445001,3.127837063247845,3.127837063247845
FAXDC2,8.728397879999816,3.1257168677498792,3.1257168677498792
ERVMER34-1,0.11482679221095365,-3.1224687936391793,3.1224687936391793
GNG11,8.708301425351646,3.1223913452080008,3.1223913452080008
AGTR1,8.670920731642363,3.11618519580542,3.11618519580542
TAL1,8.66207585984683,3.1147128071486803,3.1147128071486803
HYAL1,8.643128755038408,3.1115536529315184,3.1115536529315184
HIST1H2AE,0.1157742003848098,-3.1106143020422863,3.1106143020422863
ITPKA,0.11580886067544821,-3.1101824550016244,3.1101824550016244
SLC7A5,0.11593733598432303,-3.108582854122298,3.108582854122298
CGREF1,0.11622346166173148,-3.1050267644719036,3.1050267644719036
LRRC15,0.11635059116219645,-3.103449553979919,3.103449553979919
HMMR,0.11648509782125575,-3.101782695154064,3.101782695154064
FZD10,0.11680162302087466,-3.0978677735127653,3.0978677735127653
CDC25A,0.1168550671790412,-3.0972077999144916,3.0972077999144916
CD52,8.546376739489652,3.0953129149845737,3.0953129149845737
