Gene_Name,P_Value
MALT1,5.1935144265149214e-06
TCEB3,0.00031159113273972617
PURA,1.7288532334850994e-10
SPDYA,6.921610095552686e-07
HS3ST3A1,7.83545015471078e-07
FBXL18,7.281881757042936e-08
KCNA3,1.3493221354195963e-16
DHDDS,0.9862494996122527
KRR1,1.6514838078809788e-16
VPS33A,0.0002449218931598694
KPNA2,5.4761028136518295e-17
SYF2,8.886674107318498e-05
UBR5,1.3351047909002667e-09
HECW1,5.701083604097752e-12
NDUFAB1,1.8004462958377245e-09
RNASEK,1.069014324863908e-12
VTI1B,0.25390022371319265
LAMTOR5,0.06617993344569598
ALG8,5.787367039593174e-11
ZNF34,4.918831470531988e-10
MRPL44,0.0074773371755787015
AAMDC,2.069377455023462e-10
TLN2,0.003956406850165458
IFT74,6.661166347638243e-05
DNASE2,0.08113530324054602
ZNF461,0.28063997262087403
ZNF783,0.02016748197034859
SLC25A10,1.6822616538355355e-17
IRF9,0.00012484553156766367
FBP1,7.774207850691744e-17
PDE9A,0.003745325255016672
SYCP2,0.0074773371755787015
ZNF423,3.9945578122094113e-13
EPS8,0.00018663626332375758
CXorf40A,0.29789095642734076
YWHAG,4.395136500314677e-14
KAT8,6.752482832634458e-12
C9orf78,0.006535856859032362
ZNF805,0.07474068090896742
CCNJL,4.928953794492514e-12
HSPB8,2.1396385974832487e-16
SEC62,0.040951809161116653
PTPRC,1.93991295470981e-15
CKAP5,3.3826906557295065e-16
CD244,6.173219268916339e-15
RAB18,0.013457222917091581
PMPCB,0.2426041439573855
TARBP2,1.76821876398485e-10
TSC2,0.0018765008512081508
GPR161,6.125599847843999e-08
RTEL1,0.000498839037429843
TNKS,0.8876145377170942
IL18RAP,8.052835377677822e-14
RBMS2,1.8946023379339208e-17
TTC9C,0.012947064280131263
HOMER3,8.970526059941293e-13
MAPK8,0.050248221503831035
S1PR2,3.844023868601481e-09
ACAP3,0.010964771791134106
ZNF280C,4.952385912913811e-08
ERCC5,7.83545015471078e-07
CLCNKB,5.276539079713317e-11
SIX1,1.0313751827653347e-09
RWDD1,0.006334341885099049
ZSCAN5A,0.9067055782618836
LTN1,0.7800915700498592
TTC18,7.285459406159235e-11
SLC5A6,4.729823738127923e-17
CCDC90B,0.008033139847202666
ARMCX1,1.0659324618595685e-11
CTNNB1,7.809936292662132e-05
CXCR1,1.2226584599621624e-13
LONP1,9.156699000019997e-08
PARVB,0.008033139847202666
TNKS1BP1,0.7148334009735113
GALNT12,7.259223331146324e-12
ABCA7,3.625485180258601e-07
CC2D1A,0.09255099181664503
GPAA1,0.00093618621265007
EFCAB12,2.0403758383861942e-12
LYSMD1,1.4190873681256008e-11
SNED1,4.5129651040406124e-14
PMM1,3.3932693756548044e-11
FHAD1,9.693933928112393e-08
C3orf80,0.7433226811642305
LYRM5,2.928104430365952e-09
IBA57,0.08234435696430366
ADAMTS4,0.13647022867795566
ZCCHC18,0.0011522817190664633
EI24,8.08481971897097e-09
CST7,1.9773383967384723e-11
RAN,2.4903762518967028e-15
SSTR2,0.6690757495486737
SSFA2,9.960120895997481e-05
SEMA5A,4.056962324359276e-12
GPS1,6.615677023033437e-08
SPI1,2.8498319935403485e-16
CIAO1,8.324731387576603e-08
PTPLAD2,6.918459927178913e-17
FNDC4,0.002772308756962626
DDX1,5.610873066589603e-10
CYSTM1,3.5254110018065e-17
RASIP1,2.3840194568143555e-14
SQSTM1,0.0001376894363054369
TEP1,0.09389534478729988
CDKN2C,0.569532503257159
CLPTM1L,0.0002482434871256128
PCDHB13,0.05147432691846427
FKBP10,2.8644679034245588e-08
CEP135,0.014392856287541214
KPNA6,0.03610692636685788
GPR162,7.153617498530478e-13
HYKK,0.14293818231643227
TAS1R3,0.07035353865235125
RNF25,0.04061249871969342
SEPT3,1.0571026466914961e-05
LAMB1,0.9834997589324436
SLC9A5,0.00031159113273972617
CPOX,1.886701448072838e-15
SENP6,0.0019432447998685546
RPS15,0.05147432691846427
CHAC2,2.5310185364810463e-10
TGM1,0.029889375692400928
TUBA1B,1.5239356868437364e-07
ARL6IP6,1.3351047909002667e-09
BATF2,1.288802440763669e-10
RPL23,0.6741034218588211
INHBB,0.21337648322390534
RPL37A,0.16271493938920756
TFEB,4.591977269353142e-11
CGREF1,1.5980015566349522e-11
RPS24,0.8876145377170942
MGAT4A,3.371296910502401e-14
FAM124A,1.594424840573649e-14
MIF4GD,0.0019659726576842992
ELMO2,1.2000672939168675e-05
CPD,0.014255775315551488
LOXL1,3.1915858772815935e-07
SRP9,7.5509494101416835e-06
MRPS33,1.2518684993186357e-09
UCHL1,1.6363478614806146e-11
NPIPA3,0.2426041439573855
MFGE8,0.2510424623996106
TTC30A,0.11283494039326063
TGFBR3,2.3560976592717443e-15
SLC10A6,0.0013639205940385703
NSRP1,1.2575018204348602e-06
ZNF460,0.2567805508481191
HESX1,0.639227074706855
ZKSCAN7,0.0010327180791226923
PHF2,2.4957210253084293e-06
KIAA1432,0.0004440770362513889
ZNF789,0.005762911227183264
FAM46B,5.0161397888246e-14
MTHFR,2.4696957613014775e-16
MEIS3,0.04558587888415406
ZNF467,6.958284557635922e-11
ZADH2,0.11361951707843922
ARHGAP19-SLIT1,0.04303850393913485
HYI,3.650925175424016e-14
HHEX,4.918831470531988e-10
DEF8,0.026198481325871856
CHMP4A,0.8173591109195852
SETD2,9.877863311558721e-10
B3GNT7,1.552088076587149e-14
TAB1,0.849638224168953
TERF2,0.1690331681528786
ZNF562,0.018050517800493486
C19orf55,0.006074356999249357
AKAP3,0.009539861854136841
AGO4,3.920977732925409e-08
FAM221A,0.0007871042988326159
ZNF775,0.2626090616335056
MINPP1,0.11127860178432582
SPATA7,7.291599690441081e-10
BEAN1,0.2745385184010334
PRSS35,1.18139525352516e-12
CTDSP1,2.940180488567275e-13
KIAA1024,5.701083604097752e-12
CFLAR,1.62642478199907e-13
MS4A15,2.263612270244191e-17
FUNDC1,8.595738101182914e-09
NBPF14,0.002107541905462499
RIMBP3,0.018560648667982835
SLC41A2,1.2871512790792332e-07
EPC2,0.00012310565920674993
PDPN,0.12591081960766878
ALKBH1,0.43801193504346203
C14orf93,0.8093352466419397
SLTM,0.390737553235738
LUC7L3,0.5463695021653148
QARS,0.002503318582961129
PPAPDC1B,0.0005598459930881019
ADRBK1,0.7590146502526539
RHOBTB3,0.00013020526280546052
ST7,3.0175463876376343e-16
CD99,0.344938043721714
GOLT1B,1.45452215665494e-09
C1orf112,2.784421099071257e-17
FOXRED2,1.0917272234860097e-11
MRPS10,2.304399978697189e-08
LRP11,0.00029545189126384974
PAK4,0.385054297852493
ADM2,6.80185294227098e-13
MRPL49,0.9012449993700387
SLITRK4,0.18335120385148784
EXOC3L1,1.9072445664334642e-16
BOP1,7.920083978048831e-16
PSMD4,1.079080924497929e-15
TFB1M,0.01043551093682875
NUDT16,2.979600280351839e-08
PFKP,1.641464906020988e-15
FHDC1,9.332492565893277e-08
ESAM,7.281813859384647e-18
TMEM167A,6.016952512682025e-06
KLF2,2.769454762951483e-16
POLR2D,7.153617498530478e-13
MRFAP1,8.391869292415664e-05
UBE2D4,1.0036317127343324e-10
SNW1,0.005948003513834826
RPL22L1,3.902672133619676e-11
RBM14-RBM4,0.054432878152186996
DPH2,3.873524089219294e-15
NSF,0.017066976631386288
TSPAN33,0.001728873456003867
ZNF552,0.0001944578442706031
SRP14,9.680833049114399e-05
USP14,1.3564435029679477e-14
CIR1,8.451807369365983e-06
EEFSEC,2.625437073202313e-06
C1orf54,4.653097961949666e-13
RAF1,2.4485907715035976e-14
UTP23,2.7616105394167743e-06
PYCR2,6.758595076893301e-05
C16orf52,0.025509559375723172
MRPS22,1.0659324618595685e-11
SIN3A,0.0018985111883363104
CPSF4,2.1679418796252717e-15
TMOD2,1.4139122188254677e-07
HBEGF,2.2633897782844484e-10
ENTPD4,0.024396167942841787
MXD3,2.001341476612848e-06
CCDC41,0.004088184364168857
SGOL2,1.471489091609913e-16
LRRC23,9.182254485805034e-07
GMPPA,0.003745325255016672
SRA1,0.0064680534761578515
ECM2,1.2226584599621624e-13
SERPINA1,2.932507630724728e-16
PRSS36,0.0626973962877287
GUSB,4.4245102890232987e-07
BRSK1,4.486666614971876e-11
LRRC17,0.27910604435454844
ZNF117,0.028362562622542463
SCAMP4,4.266001118697209e-09
GFPT1,0.0026798445953055477
CDKN2B,3.224915438691764e-05
SPN,4.205832633293976e-17
TEX14,2.7226146986707206e-13
ZNF574,0.00898149438114777
SP4,0.002649655158225574
SSB,2.259113757543228e-08
NCOA4,2.1223868632231047e-11
MCTP1,8.187790086362336e-12
RTCA,0.002132026079679077
C16orf87,6.874752377189245e-08
CNPY2,9.156699000019997e-08
C2CD2L,2.2168118208983305e-13
MAFK,3.920977732925409e-08
MYO10,0.22369584451642743
MRAS,3.1070504384173172e-15
KCTD3,0.0028037718380343373
CD300E,2.3659568048299528e-12
GRHL1,2.4223208610904946e-15
TRMT10A,0.022295167429497484
TMEM173,1.2175828881532561e-14
NIPSNAP3B,5.272090322809164e-05
SLC25A19,0.021499890069171107
HCLS1,7.923180736547099e-05
TOM1L2,1.2413865216865013e-15
LDLRAP1,0.01358750584728735
S100A6,4.042242579315507e-07
SNX7,0.1856314671999959
SAMD11,3.0037539113282703e-06
WNT10B,3.7323964247972285e-06
SNX25,1.407031881688816e-17
CTSA,0.06367658736018324
NSMAF,0.7251496559023519
FAM212A,0.48195004490007387
ACSL6,4.970431708095841e-05
MFSD9,3.238396192987914e-11
SESTD1,1.592195303488379e-05
GPR27,0.133768383913314
GLRB,0.0025319805586937762
NIPAL2,0.712262370771201
MYNN,4.952385912913811e-08
PDP1,1.108695956203198e-05
PSMC6,6.562220253326346e-07
FASTKD1,2.6918220340148217e-09
CDC37,1.4957122399174373e-05
UBE2Z,1.5100276017071665e-10
OAS2,0.0064008835272066
RNF216,0.0003463758263340924
THNSL1,9.25752117299348e-10
CD37,2.5829368985284057e-14
ABRACL,3.1621958171324667e-10
SLC9A3R2,2.6913129710126445e-16
PVRL2,0.007400817295091045
FRG1B,0.28063997262087403
PROSER1,0.5440791291095286
ANAPC11,1.6185019341337355e-09
TCEA1,5.79221560910427e-07
CECR2,0.11680086751652119
AP5B1,0.0020121620778279247
ATP6V0B,0.036413982444772515
GALK1,0.385054297852493
SAC3D1,3.7005263657709553e-13
ZNF559,1.901414543674956e-06
YRDC,1.6684209089918148e-05
RND2,0.0001357812971651999
TRANK1,1.4190873681256008e-11
TLCD1,8.053814195248918e-06
GGA2,2.1223868632231047e-11
EPAS1,1.4934390999299642e-17
MEGF11,1.2518684993186357e-09
VMAC,0.2426041439573855
ASB7,0.09255099181664503
NPIPB4,0.06466837687519114
MATR3,0.013328045127648866
XKR9,0.029117357466794114
ZFHX3,6.110909344290496e-07
DHRSX,0.8604570352179164
C6orf132,2.0407900706788985e-05
COG1,0.01738946843726719
SLX4,0.009256921836236155
CDIP1,1.2316411046773388e-10
BVES,0.0416376401154535
MYADM,2.3560976592717443e-15
RGS18,4.206603848268315e-15
OFD1,0.9587648295967376
TNIP1,3.610644723744912e-09
FTSJ2,1.743509453359617e-08
TMEM201,1.1534969850935078e-14
RAC1,5.842162007993682e-05
NT5DC2,3.764644763071822e-09
B3GAT3,0.008115489665701674
TRIM68,0.005182848661558369
DESI1,0.11923246778263145
TNFRSF1B,1.9488485943499372e-13
AASDHPPT,1.8890617492987644e-05
LRRC8D,3.341326275923741e-13
TNFRSF19,1.4881665470523968e-11
RAB3IL1,0.8066650286783502
MAFF,1.3618219252448992e-07
CTDSPL2,5.919632413963177e-06
ARL5A,0.512523841807
CEP170,0.007175454348338783
STX4,0.001447816308575701
TALDO1,5.591042639677065e-05
DOLPP1,3.2560463132545046e-12
RASA3,7.712320823699273e-08
ZNF814,0.32422329395821015
TMEM229B,4.1911624128364135e-07
GYLTL1B,7.063313496311528e-14
CORO2B,2.2001894659547157e-14
C16orf54,2.1679418796252717e-15
CCDC87,3.035840963319804e-05
RRAGA,1.273212158790337e-12
SULT1B1,2.086454165762933e-08
MRPS25,0.0006857690910903665
INPP5J,0.0010327180791226923
CENPC,0.12935750638278184
COQ6,0.64911491382377
GNG10,7.43000583339002e-06
SHQ1,0.00016041485928022846
ABCC10,0.010128977972710446
PNPLA2,1.853148202686245e-16
ST7L,0.3293244426924219
NAB2,0.09188463474691548
OVGP1,2.8644679034245588e-08
SLCO2B1,1.427686607260408e-15
STAT5A,8.113031942200572e-13
ZEB1,1.6514838078809788e-16
SPESP1,0.029117357466794114
MTMR9,1.8708989770806024e-07
LSMD1,0.0022584053117734137
ENGASE,0.8685884817191545
ELF2,7.923180736547099e-05
EHF,0.021304972762643083
PIANP,0.46704342497495666
BCL2L2-PABPN1,0.0535734460149238
GJB3,9.529977763570097e-17
SLC39A14,2.2930873584724625e-06
TAF3,4.8572491987302656e-08
CHM,7.923180736547099e-05
C8orf33,3.250349331643593e-07
NOP9,0.4544725490276492
DAXX,3.7323964247972285e-06
TRAPPC1,1.4532250173851846e-11
MAPK9,5.991652413497032e-10
TMEM155,0.003956406850165458
GPR55,0.011405215859330112
USP12,8.941486415112091e-14
KIAA1551,0.6027266944719398
MCUR1,0.6515966544412114
WDR45B,2.526901541289014e-09
INTS8,5.723213659860692e-14
DLD,0.00013389809043223846
NDUFS7,0.04558587888415406
GRK6,0.0325911469482915
NTN5,0.12848904043605205
PHB2,9.588729779346893e-11
GSKIP,0.01788322462283443
MRPL11,5.787367039593174e-11
INO80,6.958284557635922e-11
JAK1,2.394629812904166e-13
PCDHGC5,0.8903381042916139
RAB2A,0.05314799708219472
BDKRB1,0.009350391924521523
NDUFA9,1.3702888481212723e-08
P4HA1,5.141937486150817e-09
ECI1,0.6615620374415485
GABRB3,0.06173068956651762
MRPL35,1.941947246925922e-12
ANXA6,3.7005263657709553e-13
CHAMP1,0.7563922219664663
GSTM2,0.5955406568038663
ENOX1,0.6416931196450413
PNMT,2.164260969681402e-10
C2orf82,1.3115902354478387e-07
RGL3,3.6796164549492094e-12
KCNE2,0.007028654373665998
RPN1,8.595738101182914e-09
ARMC7,1.8890617492987644e-05
EIF4E2,0.02249793904743314
TCTN1,3.858553460661762e-06
SHCBP1,1.9628970852254382e-16
HDAC9,0.00031575298981204367
NCF4,1.1534969850935078e-14
ZNF585A,0.20218302542001498
MFSD8,0.0062031231784603034
CD79A,0.9477828419642976
LAS1L,3.099216963110118e-08
HTRA3,0.08861046216292383
RFX2,1.353151716279956e-11
TSR3,0.0064680534761578515
C1orf27,0.2159235287397011
CSRNP3,0.5463695021653148
SFT2D1,1.5192965097891538e-05
BCL9L,0.1890910788582626
MAU2,0.21720523031761174
NF1,9.819539575880429e-05
TATDN3,0.2510424623996106
AGAP1,0.03927899131673273
CD38,7.58802240471644e-05
RAB25,9.761710633723089e-06
KIAA0355,3.650925175424016e-14
DEDD,0.002337490491098707
ZNF563,4.548448483233756e-05
RBM3,4.67036671404984e-07
CALB2,0.9834997589324436
SACM1L,1.951692822504706e-17
RINL,0.14293818231643227
SLA2,9.912971369481242e-09
VENTX,2.880394498679176e-12
ZEB2,4.331196301276787e-17
HSD17B6,1.1763347709598579e-17
SLC37A4,0.00016490865902578245
TSPAN8,5.021234183317267e-13
PRSS12,0.04595995967178464
PET112,0.6245152094635246
QRICH1,3.49602145024743e-07
LCMT2,0.5532691542375252
TNIK,1.0036317127343324e-10
ITFG1,0.005524203312047146
ANAPC2,0.007101713816911126
RTF1,0.07143001591138717
CSF3R,8.991869370890002e-17
KCTD9,0.002059345460823697
CFDP1,0.012095342483975277
MSH6,9.644507467808787e-16
IGLL5,0.3276183123071674
ADAM17,0.0015183298355957316
FKBP4,1.538585608066428e-17
RERG,8.553412869945846e-11
PRDM6,5.983901828099977e-12
DSC3,9.28720277353121e-15
PTGFR,2.8658258454054483e-13
TUSC2,1.007447361507987e-14
PLAC9,2.7033522731400547e-17
TRIM47,0.1382947281445273
ATOH8,1.3255618041383154e-17
PRPF6,0.7616398530259207
SLC7A6OS,0.4503250216950171
PLAT,0.029117357466794114
CES4A,5.1935144265149214e-06
CORO6,0.06173068956651762
ATP8B1,1.2985987171415188e-05
RPS8,0.060776353380831025
ZNF248,0.0006771852502682217
COL12A1,0.12762511300205479
FBLN1,3.8615599731888766e-05
SEMA5B,0.01597921018720871
NTMT1,4.635731872205067e-09
MLLT6,6.110909344290496e-07
CYB5R4,0.05272537448153169
SNX17,0.003505565943941063
PCDHGA5,7.714990690467322e-13
TPM2,0.012947064280131263
ITGB1BP2,0.45864151796675745
PRPH,0.024615414964175148
ADCK5,1.8029775214149775e-12
LARGE,0.011405215859330112
CYP20A1,1.5211315362621423e-06
HTT,1.216448731592617e-07
MAST3,2.7226146986707206e-13
C6orf99,0.0038284980838939613
ZFAND1,0.3125218274148045
APBB1IP,1.3935251186015864e-14
OLFM2,1.1626880239968589e-05
AGBL2,0.08990866682379237
CCDC153,1.515548005113902e-12
HNMT,3.4805801908420644e-16
NEMF,0.08234435696430366
ZNF639,2.072916255511278e-11
PAQR6,0.011745784076835629
TTC19,3.371296910502401e-14
EMR3,5.804837098308177e-16
TRIM41,3.5601853563433155e-07
RPS6KA5,0.27002231004621513
C3,1.7754318519729252e-14
KIAA1549,0.0009477780016860406
ARPP19,0.9834997589324436
ERICH1,1.342956020251371e-08
CEP250,2.5881377020402394e-10
RCE1,1.941947246925922e-12
SNX11,0.08053620251907821
ARHGEF18,6.679970868113956e-07
TDRP,2.6700958942684474e-06
VEPH1,9.25866337958132e-18
SMIM4,4.67036671404984e-07
KIAA0196,0.01890770439299308
TMEM9B,6.193572581462575e-14
SLC9B1,0.02270231182139499
ITK,2.5310185364810463e-10
G3BP2,0.03862629978027824
PIKFYVE,0.055743569957150546
CLTA,0.8388476546192787
ZFP82,0.5236830890423975
SRP54,0.00017187196302049002
FAM92A1,0.0028355606946949877
KIAA1377,1.428824266623734e-13
TFEC,8.710681011583796e-14
RP9,0.0018331817961474578
ABR,1.8992088864713507e-13
C5orf24,1.515548005113902e-12
C2CD3,0.1711796322291329
SMDT1,3.419000052170303e-08
STK32C,1.2000672939168675e-05
ATP10D,0.0041329875758233684
SLC52A3,1.2316411046773388e-10
STARD8,8.211730646555817e-18
SYTL3,1.230156859152763e-11
ZMAT5,0.03344140674953983
IGSF3,7.454641147864939e-11
ADORA2A,1.5048600290031226e-13
CACTIN,8.154342781006206e-05
SP3,2.6700958942684474e-06
VASP,1.5605356834601598e-11
MFSD5,0.018219180070825725
PHKA1,2.0854584462989258e-14
NABP2,4.4441608260620536e-15
UROD,2.214691903817112e-08
THSD1,2.9519556147974697e-12
WDR76,8.307048393057269e-10
TRMT11,0.9039747211325873
PIH1D2,4.2391747401292806e-08
FANCF,2.8080320938320005e-07
PI4KB,0.7642678019983193
CCDC3,0.38883749751476826
THAP7,0.00011313712009466636
UTP18,1.8084596132437222e-10
UBE2E1,0.0010201670101643125
PYCRL,6.032711420187449e-14
NOL11,1.9488485943499372e-13
ZNF385C,0.022908295947326046
EMC6,0.016283602557371393
TOP1,0.7174076711831379
ZNF484,0.6791456905302422
KIAA2026,2.609264592804906e-07
TMED6,1.3128424995334402e-15
PTPRO,1.6737769947512689e-12
LSM1,1.8691840324611712e-06
INTS6,0.02270231182139499
MSANTD3,9.912971369481242e-09
CCDC84,4.628833215756323e-06
ZNF112,0.26703996571680444
VSIG1,0.028114738890385193
ZNF829,0.4339510074180726
IQGAP1,1.216448731592617e-07
FAM155A,2.859963936492646e-07
TXNRD3,3.082096596378512e-05
SEC24B,0.00025501382135271165
NOD1,3.0422939822841966e-17
NDOR1,0.06173068956651762
TIPIN,6.645493163742878e-11
MTERFD3,3.053700690437563e-09
APITD1,0.00036033218198663837
RNF145,5.63873447647335e-17
KHNYN,0.849638224168953
C5AR2,5.845344687756845e-13
DYNC1LI2,1.6533952538526438e-09
GLB1L2,0.007870681276863314
L2HGDH,3.375170109817004e-15
CD2,7.045566667668902e-07
PKMYT1,2.784421099071257e-17
EMC2,0.9477828419642976
IL7R,8.710681011583796e-14
NDUFA7,0.33447730730351266
ADI1,0.05147432691846427
SEMA3G,1.3493221354195963e-16
DUSP4,0.0003463758263340924
TENM4,1.8992088864713507e-13
KRAS,2.9009999622801638e-05
ZNF891,0.0016689372695803813
PHF20,0.003745325255016672
ADAMTS6,0.005762911227183264
DNER,0.40032215105605473
TADA2A,5.350171658671775e-05
NHSL1,1.2985987171415188e-05
MYCBP,0.03315590213557952
ERO1LB,0.04671588131209952
ATF7,2.706177914568568e-10
KCNRG,1.8495947558198558e-10
TCEANC2,0.3538129575645802
ZNF256,4.350421796970877e-05
GRAMD3,0.0017699238626808882
DOCK10,3.844023868601481e-09
CNDP2,1.4270358619742555e-05
XYLT1,0.21978503123823834
STAMBP,4.422535417914964e-13
ZNF358,2.6888311433455648e-05
COL1A2,3.035840963319804e-05
PPP1R1A,0.010230252954990865
ANAPC1,1.5048600290031226e-13
AP2B1,0.0016689372695803813
ARL8A,1.3702888481212723e-08
SH3BP4,0.0007581699479779663
SIT1,0.005465937921187477
ANK3,5.018748579715432e-07
TBC1D8,0.2596834840276091
MAEA,0.012454090037505052
BEST1,3.566441916511754e-15
MAP9,0.1082167883393141
LMNB2,3.227155467999835e-17
MED12,0.41004668638288666
DNAJC9,3.9657464723536054e-17
TBC1D8B,0.7096946070065304
TRIM38,1.814635301293012e-08
AATF,1.62642478199907e-13
PLXNB2,0.9642588904029561
CUL9,0.43801193504346203
C17orf97,9.510477766367998e-07
TSPAN32,1.735543447527509e-15
KCNMB3,1.2640977196578976e-08
SLC2A6,5.025778699811716e-06
CLEC12A,8.734165225620056e-17
MYO1G,8.710681011583796e-14
BSDC1,0.0001892099925849962
UNC5A,0.43192873114485253
TMEM185A,6.332691070397946e-07
SLC19A2,1.7787271816717866e-08
C22orf15,3.473401057250123e-11
TMEM38B,0.000461674777660496
TSPAN9,0.009732747897441786
IQCG,0.9121705706341041
GPNMB,0.0002763783842187432
TRIM2,3.1766246594958266e-05
SPIRE1,3.184536555918026e-09
KCTD14,1.2226584599621624e-13
FAM19A5,0.17774144738052033
PRELID2,2.859963936492646e-07
AKIRIN1,0.0004924572634527734
MINA,4.364621802388614e-12
KLF6,3.1070504384173172e-15
TMC6,0.02762468581890399
FAM114A1,0.03862629978027824
ZNF845,0.010332428349495234
ANKLE1,3.747756363874017e-05
GK5,1.6017890088024663e-06
FIG4,4.959581969364551e-15
ZFPL1,4.447128712342298e-09
TBK1,0.05106287201961637
CSGALNACT2,1.9190217620409063e-09
CYP2R1,0.64911491382377
ZNHIT3,2.322240184973686e-09
ETV4,6.46708369459612e-13
PKD2,1.6185019341337355e-09
ZNF175,3.6708102340951965e-06
FAIM,0.03862629978027824
TUFT1,7.985568231825413e-11
FAM46A,2.7570115083592877e-07
CRTC1,8.886674107318498e-05
ACKR3,2.0724971526497475e-05
NRN1,9.30490075233371e-06
STK11,0.13199026980796935
FBXL7,6.11580270714258e-06
CCS,0.1766349948318049
PCDH1,1.990564861331841e-12
MICAL2,1.5100276017071665e-10
DNAH14,1.6533952538526438e-09
TMX3,0.0007677031472591526
DNAJB14,8.324731387576603e-08
GZF1,0.9889994036476837
DTHD1,5.9419282019739894e-09
ENO1,5.699317621855753e-13
C6orf223,0.0010843648316198435
RAD9A,3.0771207101702053e-07
ZNF527,0.3983940097879023
ZBTB40,3.0037539113282703e-06
CYS1,1.6690517146696482e-13
SAMD9,0.7827379424993588
ERVMER34-1,6.148503777370468e-13
SRF,0.0006357444769579134
FKBPL,5.399949607037079e-11
RPGRIP1L,2.179192728093378e-06
TCHP,0.026666645402635223
ARL6,1.4139122188254677e-07
EME1,1.2487504191592078e-17
RTN4,1.2575018204348602e-06
ARPC1A,6.752482832634458e-12
SYNC,3.352584374947603e-08
PEX11G,0.0004799214751372957
TAS2R5,0.10229343584263587
TYRO3,1.3702888481212723e-08
BLOC1S3,0.00040016265348549767
ADAT1,0.4776647921696855
WDR20,0.08173801652907554
TTLL3,1.8420097581660492e-11
MAP3K6,0.0032435497681419455
C11orf1,0.31087318745731485
ZNF654,5.585255343565597e-09
INPP4A,0.023115901663117694
RPS4X,0.639227074706855
GMCL1,6.862487513520243e-09
TXN,1.7253948722710828e-09
ERCC2,0.16480091329475932
BNC1,1.5508549583082242e-09
BTBD10,9.511551380953573e-08
FPR1,1.1534969850935078e-14
DPH3,2.6229020778095915e-11
AGPAT5,6.124094938490047e-10
PCDH19,3.0388376772371825e-08
CYB561D1,0.0011805330016069029
CD93,1.2865905627264301e-17
CASD1,2.610777836548797e-12
MYD88,8.331001343412624e-15
DHX37,2.072916255511278e-11
SSPN,0.0029001277240854814
FAM213A,6.63239517735024e-13
ACBD3,0.005408227829922081
B3GALT6,0.008801965252151786
FEM1A,0.45864151796675745
GP1BB,0.023536019025373063
LMTK2,0.02643166783188919
RHOBTB1,1.1505169806214191e-10
RIOK3,0.005583028646801474
XK,0.04129351866843619
MEF2C,7.550958883657918e-17
RUFY1,1.8029775214149775e-12
IL11RA,4.472170689877012e-12
TNFSF15,3.3910808638315808e-09
REP15,1.5820081193966945e-07
CENPE,1.2120089810875018e-17
SEMA4F,2.0724971526497475e-05
AMER1,6.645493163742878e-11
CDK5R1,2.0790481556669236e-16
PDXDC1,0.13921399807803528
SH3GLB1,0.24399650423988328
ZNF697,0.009256921836236155
DNAJA1,1.0404203079608484e-05
ATG9B,0.00015388970528531937
ARSD,1.8890617492987644e-05
RAB30,0.3775557007331488
PARP15,5.845344687756845e-13
LRRC16B,0.0005966728938228825
C6orf25,8.941486415112091e-14
COL5A2,9.45995753699829e-10
GSTCD,2.424120398598576e-07
H1F0,5.556873691989838e-13
STK11IP,0.429911925619208
RPGR,2.793318941073314e-13
PRR3,0.003033304272434146
MCCC2,0.0017492879463596263
CDA,0.4279005999384976
TMEM222,5.701767681843375e-09
DNAJA2,0.541793540419147
ZNF813,0.012575749441649277
PARVA,3.3057262873263523e-10
ZNF385A,2.580750554472022e-09
AAK1,0.013985064622264188
DBNDD1,0.012575749441649277
RPL34,5.392125785726759e-07
FOXJ2,0.8415425412417238
PHF14,1.387630661033828e-07
ZNF408,1.615824644265978e-10
SPARC,0.9422954352478662
ZNF106,6.142855827671919e-16
RANGAP1,1.2120089810875018e-17
ZBTB14,0.18793263252199877
NR2F6,0.056631889159631875
PLXDC2,3.099216963110118e-08
NF2,0.0018118686066625296
HDLBP,5.4552051451185476e-06
ZNF146,4.097575556054655e-13
IGSF6,2.4485907715035976e-14
SLC19A3,2.867887404476261e-17
ZNF541,1.2599049650606307e-10
EHD2,1.596327627066616e-15
FAIM3,1.2795224402962202e-06
CADPS,8.489193184384407e-10
WRAP73,1.0750553692752921e-06
SP140,2.829470201315512e-10
C1QBP,4.811895719400222e-10
GLB1,2.1730127901676374e-11
PAX9,1.0917272234860097e-11
RPUSD1,1.3857355011043996e-11
NRM,7.617561341263654e-12
ATG4A,6.917419395044747e-12
TMEM121,0.8146823177303234
FAM78A,1.0168274581373971e-12
C10orf95,6.006841377869602e-15
PPP6R1,0.020729426457321738
RDH10,0.007951539001331482
FHOD1,2.5829368985284057e-14
BTN2A1,7.844601846292455e-14
EXO1,8.734165225620056e-17
FMNL2,0.0027103480700215806
ASF1A,0.49929823111982585
VASN,2.3669489027589814e-10
PHACTR3,5.8408152083571146e-12
MFAP3,2.1424500426617467e-06
OXA1L,0.20959668583256885
ITPRIPL2,0.009830488269341183
CDNF,0.0008693491795025518
ANK1,0.307593153232919
RNASE4,1.3255618041383154e-17
UHRF2,0.7225658253521263
SEMA3A,0.6540822607319361
MRRF,1.0751684729855185e-08
ATP6V0D1,1.2226584599621624e-13
FAM46C,3.379857486187739e-10
TRIM14,0.010964771791134106
ACTR3C,0.03203465109154384
IQCD,7.281881757042936e-08
